Date,Adj Close,Close,High,Low,Open,Volume,ticker
2023-03-07,672.1499633789062,685.5599975585938,703.030029296875,683.780029296875,701.760009765625,275800,EQIX
2023-03-08,680.444580078125,694.02001953125,704.5399780273438,686.4199829101562,687.2899780273438,366900,EQIX
2023-03-09,669.5223999023438,682.8800048828125,695.6199951171875,679.4600219726562,691.9099731445312,428600,EQIX
2023-03-10,652.60986328125,665.6300048828125,684.7899780273438,663.3200073242188,683.5399780273438,477100,EQIX
2023-03-13,669.345947265625,682.7000122070312,694.2000122070312,664.5999755859375,664.5999755859375,435800,EQIX
2023-03-14,677.9443969726562,691.469970703125,696.6900024414062,682.030029296875,692.8400268554688,500800,EQIX
2023-03-15,681.3955078125,694.989990234375,698.7899780273438,685.72998046875,686.4400024414062,492100,EQIX
2023-03-16,688.8370361328125,702.5800170898438,706.1199951171875,687.6400146484375,691.1300048828125,531400,EQIX
2023-03-17,677.3364868164062,690.8499755859375,707.0499877929688,690.010009765625,704.3200073242188,841400,EQIX
2023-03-20,675.9639282226562,689.4500122070312,693.219970703125,683.47998046875,690.6300048828125,429100,EQIX
2023-03-21,674.4833984375,687.9400024414062,692.27001953125,675.7000122070312,692.27001953125,501100,EQIX
2023-03-22,650.0606079101562,663.030029296875,682.489990234375,662.3699951171875,681.0599975585938,513200,EQIX
2023-03-23,653.3353271484375,666.3699951171875,682.1900024414062,661.8099975585938,663.0,385500,EQIX
2023-03-24,668.3655395507812,681.7000122070312,681.7000122070312,661.6599731445312,666.3699951171875,367000,EQIX
2023-03-27,674.1696166992188,687.6199951171875,693.6699829101562,685.25,686.5900268554688,356800,EQIX
2023-03-28,669.6890258789062,683.0499877929688,688.5599975585938,678.2899780273438,684.989990234375,284600,EQIX
2023-03-29,680.9249267578125,694.510009765625,697.0499877929688,686.489990234375,691.5900268554688,414200,EQIX
2023-03-30,688.2781982421875,702.010009765625,702.969970703125,696.1699829101562,696.1699829101562,386900,EQIX
2023-03-31,706.9359130859375,721.0399780273438,722.8800048828125,702.5599975585938,704.2100219726562,614200,EQIX
2023-04-03,696.0629272460938,709.9500122070312,718.260009765625,705.52001953125,714.25,519300,EQIX
2023-04-04,696.58251953125,710.47998046875,715.3699951171875,700.510009765625,706.2100219726562,421100,EQIX
2023-04-05,690.052734375,703.8200073242188,718.4000244140625,703.2899780273438,710.0,455700,EQIX
2023-04-06,697.3178100585938,711.22998046875,711.7100219726562,697.9600219726562,705.27001953125,272700,EQIX
2023-04-10,692.4254150390625,706.239990234375,706.72998046875,693.3200073242188,704.7999877929688,310400,EQIX
2023-04-11,692.7097778320312,706.530029296875,714.5,702.6799926757812,704.3599853515625,410000,EQIX
2023-04-12,697.1315307617188,711.0399780273438,719.5499877929688,708.6099853515625,713.4000244140625,304500,EQIX
2023-04-13,694.8471069335938,708.7100219726562,716.1099853515625,701.8800048828125,712.8599853515625,322900,EQIX
2023-04-14,675.2089233398438,688.6799926757812,710.739990234375,684.4299926757812,706.5,354800,EQIX
2023-04-17,694.0922241210938,707.9400024414062,708.530029296875,685.0599975585938,685.719970703125,336400,EQIX
2023-04-18,691.7587280273438,705.5599975585938,708.8900146484375,700.3499755859375,708.8900146484375,336300,EQIX
2023-04-19,693.1314697265625,706.9600219726562,710.969970703125,697.9600219726562,698.9600219726562,211300,EQIX
2023-04-20,691.2293701171875,705.02001953125,709.72998046875,699.4000244140625,703.6699829101562,269300,EQIX
2023-04-21,699.05322265625,713.0,717.0800170898438,703.3699951171875,705.8499755859375,251900,EQIX
2023-04-24,699.0827026367188,713.030029296875,714.25,706.780029296875,709.72998046875,276900,EQIX
2023-04-25,696.1805419921875,710.0700073242188,713.1799926757812,703.5,706.22998046875,418900,EQIX
2023-04-26,692.9254760742188,706.75,719.3900146484375,703.0,706.6400146484375,398400,EQIX
2023-04-27,705.7594604492188,719.8400268554688,720.9199829101562,708.030029296875,709.27001953125,370800,EQIX
2023-04-28,709.9164428710938,724.0800170898438,725.5399780273438,713.0,715.0800170898438,370200,EQIX
2023-05-01,707.8870239257812,722.010009765625,724.8699951171875,716.5999755859375,722.9099731445312,280300,EQIX
2023-05-02,689.41552734375,703.1699829101562,722.719970703125,703.0399780273438,720.9199829101562,324000,EQIX
2023-05-03,683.98388671875,697.6300048828125,709.1400146484375,695.2000122070312,706.989990234375,377800,EQIX
2023-05-04,715.0736083984375,729.3400268554688,733.47998046875,701.0,703.4199829101562,597700,EQIX
2023-05-05,725.5250244140625,740.0,742.25,727.3200073242188,735.0,431300,EQIX
2023-05-08,725.6426391601562,740.1199951171875,744.9299926757812,734.25,736.5800170898438,280200,EQIX
2023-05-09,714.0147705078125,728.260009765625,737.0700073242188,725.7999877929688,733.7100219726562,382100,EQIX
2023-05-10,735.61376953125,750.2899780273438,752.6300048828125,727.3400268554688,729.3499755859375,378700,EQIX
2023-05-11,728.8977661132812,743.4400024414062,751.469970703125,739.0900268554688,749.1099853515625,572700,EQIX
2023-05-12,724.7701416015625,739.22998046875,747.0499877929688,733.3099975585938,744.010009765625,300700,EQIX
2023-05-15,725.780029296875,740.260009765625,743.7899780273438,735.4600219726562,740.8400268554688,328000,EQIX
2023-05-16,702.2788696289062,716.2899780273438,738.2000122070312,715.469970703125,738.2000122070312,420100,EQIX
2023-05-17,713.8970947265625,728.1400146484375,729.8099975585938,715.719970703125,719.25,336000,EQIX
2023-05-18,707.0732421875,721.1799926757812,726.4199829101562,716.530029296875,723.25,394100,EQIX
2023-05-19,709.42626953125,723.5800170898438,729.260009765625,720.0499877929688,721.5700073242188,351600,EQIX
2023-05-22,712.5048217773438,726.719970703125,735.8099975585938,720.3499755859375,723.739990234375,401500,EQIX
2023-05-23,686.4006958007812,696.8099975585938,725.5999755859375,692.260009765625,717.3499755859375,495200,EQIX
2023-05-24,665.0938720703125,675.1799926757812,694.22998046875,672.8800048828125,692.4400024414062,492900,EQIX
2023-05-25,696.6946411132812,707.260009765625,712.1900024414062,681.4400024414062,683.97998046875,840500,EQIX
2023-05-26,718.2576293945312,729.1500244140625,737.719970703125,712.5,712.5,705200,EQIX
2023-05-30,723.5375366210938,734.510009765625,752.9600219726562,730.239990234375,738.5599975585938,728400,EQIX
2023-05-31,734.4126586914062,745.5499877929688,746.989990234375,732.3400268554688,737.1400146484375,1292000,EQIX
2023-06-01,742.0074462890625,753.260009765625,755.4199829101562,740.3099975585938,743.1099853515625,512500,EQIX
2023-06-02,746.2924194335938,757.6099853515625,762.6900024414062,738.8800048828125,754.3900146484375,527700,EQIX
2023-06-05,741.8301391601562,753.0800170898438,760.6599731445312,749.0499877929688,757.3200073242188,369600,EQIX
2023-06-06,731.1422119140625,742.22998046875,754.9099731445312,740.8499755859375,754.9099731445312,392100,EQIX
